codigo_de_barras;nome_produto;imagem;comprimento;largura;altura;dimensoes_unidade;peso;peso_unidade
7896637632423;Câmera de Segurança Bullet Intelbras - com Infra Vermelho - Visão 109° - Hd - Vhd 1120 B G6;https://m.media-amazon.com/images/I/51SqhlRyeKL.__AC_SX300_SY300_QL70_ML2_.jpg;16.7;8.9;8.1;centímetros;300;g;
7896637687508;Câmera Intelbras VHD 1120 D G5 Dome HD 720p Sensor 1/2.7" Lente 3.6mm HDCVI Anti UV Menu OSD 20M IR;https://m.media-amazon.com/images/I/318EWWxMbOL.__AC_SY300_SX300_QL70_ML2_.jpg;10;10;10;centímetros;300;g;
7896637632201;Câmera Intelbras VHD 1120 D G6 Dome HD 720p Sensor 1/2.8" Lente 2.8mm HDCVI Anti UV Menu OSD 20M IR;https://m.media-amazon.com/images/I/51UFcgP9-OL.__AC_SX300_SY300_QL70_ML2_.jpg;22;16;12;centímetros;300;g;
7899298645726;Câmera de Segurança Dome Intelbras - Lente 2.8mm - com Infra Vermelho - Multi HD - VHD 1120 D G7;https://m.media-amazon.com/images/I/51bKXuOa7nL.__AC_SX300_SY300_QL70_ML2_.jpg;20;20;20;centímetros;400;g;
7899298645719;Câmera VHD 1130 B Intelbras HD 720p com Lente 2.8mm Visão Noturna 30m Grau de Proteção IP67;https://m.media-amazon.com/images/I/41OR8Kr-HEL.__AC_SY300_SX300_QL70_ML2_.jpg;16.6;9.2;8.3;centímetros;;;
7896637635714;Câmera Intelbras VHD 1220 D Full Color Sensor 1/2.8" Dome Full HD 1080p Lente 2.8mm Multi HD 20M IR;https://m.media-amazon.com/images/I/41JJKID4g9L.__AC_SX300_SY300_QL70_ML2_.jpg;11;11;10.8;centímetros;640;g;
7899298646983;Câmera Intelbras Vhd 1220 Dome Black Full Hd 1080p com Visão Noturna de 20 metros Multi Hd;https://m.media-amazon.com/images/I/51wfuVe4zqL.__AC_SX300_SY300_QL70_ML2_.jpg;11;11;9;centímetros;150;g;
7899298646945;Câmera Intelbras Vhd 1220 G7 Dome Full Hd Lente de 2,8mm com Visão Noturna de 20 Metros Multi Hd;https://m.media-amazon.com/images/I/41B4vixia6L.__AC_SX300_SY300_QL70_ML2_.jpg;10;10;8;centímetros;120;g;
7899298646952;CAMERA BULLET VHD 1230B G7 FULL HD;https://m.media-amazon.com/images/I/41p5pWhOdIL.__AC_SX300_SY300_QL70_ML2_.jpg;17;9;8;centímetros;190;g;
7899298611592;Câmera Intelbras Dome HDCVI 104° 4 Megapixels VHD 1420 D G6;https://m.media-amazon.com/images/I/51nwFoiES+L._AC_SX300_SY300_.jpg;11;11;9;centímetros;350;g;
7896637632522;Câmera Intelbras VHD 3120 B G6 Bullet HD 720p Lente 3.6mm HDCVI Anti UV OSD 20M IR - VHD 3120B G6;https://m.media-amazon.com/images/I/41jwd4KyxoL.__AC_SX300_SY300_QL70_ML2_.jpg;16;11;8;centímetros;300;g;
7896637632195;Câmera Intelbras VHD 3130 B G6 Bullet 720p Sensor 1/2.8" Lente 3.6mm HDCVI Menu OSD 30M IR IP67;https://m.media-amazon.com/images/I/41sOESuo23S.__AC_SX300_SY300_QL70_ML2_.jpg;22;16;9;centímetros;350;g;
7899298616245;CAMERA DOME VHD 3220 D A G6;https://m.media-amazon.com/images/I/51GETmidUzL.__AC_SX300_SY300_QL70_ML2_.jpg;11.2;11.2;8.8;centímetros;340;g;
7896637631570;Câmera Intelbras VHD 3230 B G6 Bullet Sensor 1/2.8" Full HD 1080p HDCVI 2MP Lente 2.8mm 30M IR;https://m.media-amazon.com/images/I/41m8wDLldvS.__AC_SX300_SY300_QL70_ML2_.jpg;19;11;10;centímetros;500;g;
7899298646969;;;11;11;9;cm;320;g;
7899298627241;;;12;12;12;cm;400;g;
7896637632645;Câmera Intelbras VHD 5820 D 4K Dome Ultra HD 2160p Lente 2.8mm HDCVI 4K Menu OSD 20m IR - 456151;https://m.media-amazon.com/images/I/61KFhsZv8NS.__AC_SX300_SY300_QL70_ML2_.jpg;21;16;11;centímetros;360;g;
7896637632546;Câmera Intelbras VHD 5830 B 4K Bullet Ultra HD 2160p Lente 2.8mm HDCVI 4K Menu OSD 30m IR - 4565150;https://m.media-amazon.com/images/I/41lbYs3mNtS.__AC_SX300_SY300_QL70_ML2_.jpg;33;25;21;centímetros;600;g;
7899298672173;Câmera Bullet VHL 1120 B G2 Infravermelho, 20m, 2.8mm - Intelbras;https://m.media-amazon.com/images/I/41izSmkVbbL.__AC_SX300_SY300_QL70_ML2_.jpg;20;10;10;centímetros;220;g;
7896637686082;Câmera Intelbras VHL 1120 B HD 720p Sensor 1/2.7" Lente 3.6mm HDCVI Lite Menu OSD 20M IR - 1120B;https://m.media-amazon.com/images/I/512EElqlXmL.__AC_SX300_SY300_QL70_ML2_.jpg;16.5;9.2;8.3;centímetros;100;g;
7896637686075;Câmera Intelbras VHL 1120 D HD 720p Sensor 1/2.7" Lente 3.6mm HDCVI Lite Menu OSD 20M IR - 1120D;https://m.media-amazon.com/images/I/51-9zz91GZL.__AC_SX300_SY300_QL70_ML2_.jpg;11.2;11.1;8.7;centímetros;160;g;
7896637697293;Câmera Dome HDCVI Lite 1 megapixel - VHL 1120 D Intelbras;https://m.media-amazon.com/images/I/51y0TCnfpuL.__AC_SX300_SY300_QL70_ML2_.jpg;11.3;11.2;8.7;centímetros;200;g;
7896637697255;Câmera VHL 1220 Bullet;https://m.media-amazon.com/images/I/41Ztgz9NrGL.__AC_SX300_SY300_QL70_ML2_.jpg;17.1;8.2;7.5;centímetros;200;g;
7896637697248;Câmera Dome HDCVI Lite 2 megapixels VHL 1220 D Intelbras;https://m.media-amazon.com/images/I/41JJKID4g9L.__AC_SX300_SY300_QL70_ML2_.jpg;9;9;7;centímetros;150;g;
